timestamp string,wind direction,wind speed
202209212001,229.0,0.4
202209212011,117.0,1.7
202209212021,260.0,0.7
202209212031,295.0,0.9
202209212041,310.0,0.7
202209212051,293.0,0.4
202209212101,214.0,0.5
202209212111,330.0,0.9
202209212121,5.0,0.8
202209212131,281.0,0.6
202209212141,335.0,0.7
202209212151,22.0,0.5
202209212201,169.0,0.4
202209212211,41.0,0.5
202209212221,263.0,0.6
202209212231,87.0,0.4
202209212241,258.0,0.3
202209212251,273.0,0.4
202209212301,241.0,0.5
202209212311,223.0,0.3
202209212341,198.0,0.4
202209212351,253.0,0.3
202209220001,131.0,0.4
202209220011,123.0,0.5
202209220021,106.0,0.3
202209220031,131.0,0.5
202209220041,154.0,0.3
202209220051,81.0,0.3
202209220101,118.0,0.7
202209220111,103.0,0.2
202209220121,118.0,0.3
202209220131,120.0,0.8
202209220141,124.0,0.7
202209220151,103.0,0.5
202209220201,109.0,0.6
202209220211,126.0,0.4
202209220221,322.0,0.9
202209220231,175.0,0.3
202209220241,128.0,0.2
202209220251,178.0,0.3
202209220301,168.0,0.5
202209220311,109.0,0.6
202209220321,123.0,0.8
202209220341,99.0,0.6
202209220351,334.0,0.4
202209220401,177.0,0.5
202209220411,131.0,0.6
202209220421,118.0,0.4
202209220431,41.0,0.2
202209220441,170.0,0.5
202209220451,111.0,0.2
202209220501,159.0,0.4
202209220521,301.0,0.4
202209220531,97.0,0.4
202209220541,102.0,0.1
202209220551,326.0,0.3
202209220601,332.0,0.4
202209220611,100.0,0.2
202209220621,109.0,0.5
202209220631,109.0,0.8
202209220641,110.0,0.2
202209220701,100.0,0.2
202209220711,106.0,0.5
202209220721,110.0,0.6
202209220731,109.0,0.3
202209220741,117.0,0.5
202209220751,115.0,0.7
202209220801,103.0,0.4
202209220811,86.0,0.2
202209220821,104.0,0.5
202209220831,96.0,0.3
202209220841,108.0,0.4
202209220851,110.0,0.8
202209220901,101.0,0.5
202209220911,111.0,0.5
202209220921,100.0,0.5
202209220931,104.0,0.5
202209220941,109.0,0.5
202209220951,108.0,0.5
202209221001,96.0,0.4
202209221011,334.0,0.3
202209221021,16.0,0.3
202209221031,306.0,0.2
202209221041,50.0,0.3
202209221051,119.0,0.6
202209221101,109.0,0.4
202209221111,102.0,0.4
202209221121,102.0,0.3
202209221131,88.0,0.4
202209221141,111.0,0.5
202209221151,106.0,0.5
202209221201,97.0,0.6
202209221211,44.0,0.3
202209221221,92.0,0.2
202209221231,97.0,0.5
202209221241,75.0,0.3
202209221251,317.0,0.4
202209221301,348.0,0.5
202209221311,296.0,0.3
202209221321,317.0,0.4
202209221331,167.0,0.7
202209221341,324.0,0.7
202209221351,324.0,0.9
202209221401,282.0,1.0
202209221411,324.0,1.2
202209221421,302.0,0.7
202209221441,315.0,1.5
202209221451,319.0,1.2
202209221501,297.0,1.6
202209221511,302.0,0.6
202209221521,268.0,1.0
202209221531,291.0,1.1
202209221541,313.0,2.1
202209221551,307.0,2.0
202209221601,277.0,1.1
202209221611,307.0,1.7
202209221621,303.0,1.3
202209221631,303.0,1.7
202209221641,301.0,1.5
202209221651,138.0,0.8
202209221701,304.0,1.3
202209221711,285.0,0.7
202209221721,304.0,1.1
202209221731,298.0,1.0
202209221741,291.0,1.0
202209221751,311.0,1.6
202209221801,290.0,2.2
202209221811,292.0,1.7
202209221821,314.0,0.9
202209221831,308.0,1.2
202209221841,299.0,1.9
202209221851,316.0,1.1
202209221901,331.0,1.3
202209221911,308.0,1.7
202209221921,354.0,1.3
202209221931,8.0,1.0
202209221941,131.0,1.3
202209221951,141.0,1.4
202209222001,220.0,0.9
202209222011,307.0,1.0
202209222021,123.0,1.3
202209222031,334.0,1.5
202209222041,292.0,1.3
202209222051,316.0,1.0
202209222101,294.0,0.8
202209222111,315.0,1.1
202209222121,16.0,0.9
202209222131,253.0,0.8
202209222141,311.0,0.7
202209222151,330.0,1.4
202209222201,350.0,1.2
202209222211,325.0,0.9
202209222231,322.0,0.4
202209222241,348.0,0.7
202209222251,326.0,1.1
202209222301,264.0,0.7
202209222311,298.0,0.5
202209222321,311.0,0.8
202209222331,25.0,0.6
202209222341,7.0,0.5
202209222351,337.0,0.4
202209230001,281.0,0.8
202209230011,316.0,0.6
202209230021,82.0,0.4
202209230031,335.0,0.4
202209230041,41.0,0.4
202209230051,210.0,0.3
202209230101,335.0,0.4
202209230111,338.0,0.9
202209230121,118.0,0.4
202209230131,78.0,0.3
202209230141,95.0,0.5
202209230151,303.0,1.1
202209230201,132.0,0.6
202209230211,135.0,0.5
202209230221,32.0,0.3
202209230231,95.0,0.3
202209230241,161.0,0.2
202209230251,136.0,0.4
202209230301,215.0,0.6
202209230311,343.0,0.8
202209230321,106.0,0.7
202209230341,271.0,0.6
202209230351,204.0,0.8
202209230401,149.0,0.6
202209230411,126.0,0.7
202209230421,93.0,0.8
202209230431,107.0,0.7
202209230451,93.0,0.6
202209230501,196.0,0.5
202209230511,251.0,0.6
202209230521,322.0,0.4
202209230541,107.0,0.6
202209230551,14.0,0.5
202209230601,310.0,0.5
202209230611,296.0,0.3
202209230621,307.0,0.7
202209230631,162.0,0.5
202209230641,108.0,0.3
202209230651,300.0,0.2
202209230701,287.0,0.5
202209230711,348.0,0.3
202209230721,323.0,0.5
202209230731,282.0,0.4
202209230741,319.0,0.8
202209230751,289.0,0.2
202209230801,287.0,0.5
202209230811,322.0,0.7
202209230821,295.0,0.5
202209230831,299.0,0.5
202209230841,266.0,0.2
202209230851,130.0,0.5
202209230901,89.0,0.5
202209230911,131.0,0.2
202209230921,128.0,0.5
202209230931,116.0,0.4
202209230941,120.0,1.1
202209230951,118.0,1.5
202209231001,127.0,0.7
202209231011,104.0,0.5
202209231021,110.0,0.7
202209231031,70.0,0.4
202209231041,79.0,0.2
202209231051,138.0,0.4
202209231101,129.0,0.8
202209231111,59.0,0.3
202209231121,31.0,0.3
202209231131,99.0,0.4
202209231141,101.0,0.2
202209231151,15.0,0.3
202209231201,3.0,0.5
202209231211,85.0,0.7
202209231221,121.0,0.8
202209231231,,0.4
202209231241,104.0,0.5
202209231251,354.0,0.4
202209231301,56.0,0.4
202209231311,25.0,0.4
202209231321,301.0,0.4
202209231331,277.0,0.5
202209231341,118.0,0.8
202209231351,140.0,1.1
202209231401,172.0,1.0
202209231411,195.0,0.3
202209231421,119.0,1.7
202209231431,138.0,0.7
202209231441,99.0,0.6
202209231451,124.0,1.8
202209231501,152.0,1.7
202209231511,188.0,0.9
202209231521,143.0,1.4
202209231531,171.0,1.2
202209231541,188.0,1.0
202209231551,91.0,0.6
202209231601,114.0,2.4
202209231611,231.0,0.8
202209231621,254.0,0.7
202209231631,27.0,0.5
202209231641,176.0,0.7
202209231651,219.0,0.5
202209231701,239.0,0.9
202209231711,146.0,0.9
202209231721,115.0,0.7
202209231731,194.0,1.6
202209231741,233.0,0.7
202209231751,157.0,0.9
202209231801,258.0,0.8
202209231811,133.0,2.5
202209231821,243.0,0.7
202209231831,280.0,0.9
202209231841,153.0,2.0
202209231851,134.0,1.8
202209231901,146.0,2.2
202209231911,164.0,1.9
202209231921,136.0,2.4
202209231931,311.0,0.9
202209231941,93.0,0.8
