timestamp string,wind direction,wind speed
202201010005,,0.0
202201010015,,0.0
202201010025,,0.0
202201010035,,0.0
202201010045,,0.0
202201010055,,0.0
202201010105,,0.0
202201010115,,0.0
202201010125,,0.0
202201010135,,0.0
202201010145,,0.0
202201010155,,0.0
202201010205,,0.0
202201010215,,0.0
202201010225,,0.0
202201010235,,0.0
202201010245,,0.0
202201010255,,0.0
202201010305,,0.0
202201010315,,0.0
202201010325,,0.0
202201010335,,0.0
202201010345,,0.0
202201010355,,0.0
202201010405,,0.0
202201010415,,0.0
202201010425,,0.0
202201010435,,0.0
202201010445,,0.0
202201010455,203.0,0.4
202201010505,,0.0
202201010525,,0.0
202201010535,,0.0
202201010555,,0.0
202201010605,,0.0
202201010625,,0.0
202201010635,,0.0
202201010645,,0.0
202201010655,,0.0
202201010705,,0.0
202201010715,,0.0
202201010725,,0.0
202201010735,,0.0
202201010745,,0.0
202201010755,,0.0
202201010805,,0.0
202201010815,,0.0
202201010825,,0.0
202201010835,,0.0
202201010855,,0.0
202201010905,,0.0
202201010925,,0.0
202201010935,,0.0
202201010945,203.0,0.4
202201010955,225.0,0.4
202201011005,,0.0
202201011015,,0.0
202201011025,,0.0
202201011035,,0.0
202201011045,,0.0
202201011115,,0.0
202201011125,,0.0
202201011135,,0.0
202201011145,,0.0
202201011155,,0.0
202201011205,,0.0
202201011215,,0.0
202201011225,,0.0
202201011235,,0.0
202201011245,,0.0
202201011255,,0.0
202201011305,,0.0
202201011315,180.0,0.4
202201011325,,0.0
202201011335,203.0,0.4
202201011345,,0.0
202201011355,203.0,0.4
202201011405,225.0,0.9
202201011415,203.0,0.9
202201011425,180.0,0.4
202201011435,,0.0
202201011445,248.0,0.4
202201011455,203.0,0.9
202201011505,203.0,0.9
202201011515,225.0,0.9
202201011525,248.0,0.4
202201011535,203.0,1.3
202201011545,225.0,1.3
202201011555,225.0,1.8
202201011605,203.0,0.9
202201011615,180.0,0.9
202201011625,180.0,1.3
202201011635,203.0,1.8
202201011645,203.0,0.9
202201011655,225.0,1.3
202201011705,203.0,1.8
202201011715,203.0,1.8
202201011725,225.0,2.2
202201011735,225.0,0.9
202201011745,225.0,2.2
202201011755,225.0,1.8
202201011805,225.0,1.8
202201011815,203.0,2.2
202201011825,225.0,1.3
202201011835,225.0,1.3
202201011845,,0.0
202201011855,225.0,2.7
202201011905,248.0,3.1
202201011915,225.0,1.3
202201011935,225.0,1.8
202201011945,225.0,2.7
202201011955,225.0,2.7
202201012005,203.0,2.2
202201012015,203.0,0.9
202201012025,225.0,0.9
202201012035,203.0,1.3
202201012045,225.0,0.4
202201012055,225.0,1.8
202201012105,203.0,2.2
202201012115,203.0,1.3
202201012125,180.0,1.8
202201012135,225.0,0.9
202201012145,203.0,0.9
202201012155,225.0,0.9
202201012205,225.0,0.9
202201012215,225.0,1.3
202201012225,203.0,0.4
202201012235,180.0,0.4
202201012245,180.0,0.4
202201012255,203.0,0.4
202201012305,180.0,0.4
202201012315,,0.0
202201012325,,0.0
202201012335,,0.0
202201012345,180.0,0.4
202201012355,180.0,0.9
202201020005,180.0,0.9
202201020015,,0.0
202201020025,203.0,0.4
202201020035,203.0,0.4
202201020045,203.0,0.4
202201020055,203.0,0.9
202201020105,180.0,0.9
202201020115,180.0,0.4
202201020145,180.0,0.9
202201020155,180.0,1.8
202201020205,180.0,0.4
202201020215,180.0,0.9
202201020225,180.0,0.4
202201020235,225.0,0.9
202201020255,203.0,0.9
202201020305,,0.0
202201020315,203.0,0.4
202201020325,180.0,0.9
202201020345,203.0,0.4
202201020355,180.0,1.3
202201020405,203.0,0.4
202201020415,,0.0
202201020425,180.0,0.4
202201020435,180.0,0.4
202201020445,180.0,0.9
202201020455,180.0,0.9
202201020505,180.0,0.9
202201020515,203.0,1.3
202201020525,180.0,0.9
202201020535,203.0,1.3
202201020545,180.0,1.3
202201020555,180.0,1.3
202201020605,225.0,1.3
202201020615,225.0,2.7
202201020625,203.0,0.4
202201020635,203.0,0.9
202201020645,180.0,0.9
202201020655,203.0,0.4
202201020705,203.0,0.4
202201020715,225.0,0.9
202201020725,203.0,1.8
202201020735,203.0,1.3
202201020745,225.0,1.3
202201020755,225.0,1.3
202201020805,225.0,1.8
202201020815,225.0,2.2
202201020825,225.0,1.8
202201020835,225.0,1.8
202201020845,203.0,0.9
202201020855,225.0,0.4
202201020905,248.0,0.4
202201020915,225.0,1.8
202201020925,,0.0
202201020935,203.0,0.4
202201020945,225.0,0.9
202201020955,248.0,0.9
202201021005,,0.0
202201021015,225.0,0.4
202201021025,225.0,1.8
202201021035,225.0,0.9
202201021045,225.0,1.3
202201021055,,0.0
202201021105,225.0,0.9
202201021115,203.0,0.9
202201021125,203.0,0.4
202201021135,,0.0
202201021145,225.0,0.4
202201021155,225.0,0.4
202201021205,,0.0
202201021215,,0.0
202201021225,,0.0
202201021255,,0.0
202201021305,225.0,0.4
202201021315,0.0,0.4
202201021325,,0.0
202201021335,,0.0
202201021345,,0.0
202201021355,,0.0
202201021405,,0.0
202201021415,,0.0
202201021425,,0.0
202201021435,,0.0
202201021445,,0.0
202201021455,,0.0
202201021505,,0.0
202201021515,,0.0
202201021525,,0.0
202201021535,,0.0
202201021545,,0.0
202201021555,,0.0
202201021605,,0.0
202201021625,,0.0
202201021635,,0.0
202201021645,,0.0
202201021655,,0.0
202201021705,,0.0
202201021715,,0.0
202201021725,,0.0
202201021735,,0.0
202201021745,,0.0
202201021755,,0.0
202201021805,,0.0
202201021815,,0.0
202201021825,,0.0
202201021835,,0.0
202201021845,,0.0
202201021855,,0.0
202201021905,,0.0
202201021915,,0.0
202201021925,,0.0
202201021935,,0.0
202201021945,,0.0
202201021955,,0.0
202201022005,,0.0
202201022015,,0.0
202201022035,,0.0
202201022045,,0.0
202201022055,,0.0
202201022105,,0.0
202201022115,,0.0
202201022125,,0.0
202201022135,,0.0
202201022145,,0.0
202201022155,,0.0
202201022205,,0.0
202201022215,,0.0
202201022225,,0.0
202201022235,,0.0
202201022245,,0.0
202201022255,,0.0
202201022305,,0.0
202201022315,,0.0
202201022325,,0.0
202201022335,,0.0
202201022345,,0.0
202201022355,,0.0
202201030005,,0.0
202201030015,,0.0
202201030025,,0.0
202201030035,,0.0
202201030045,,0.0
202201030055,,0.0
202201030105,,0.0
202201030115,,0.0
202201030125,,0.0
202201030135,,0.0
202201030145,,0.0
202201030155,,0.0
202201030205,,0.0
202201030215,,0.0
202201030225,,0.0
202201030235,,0.0
202201030245,,0.0
202201030255,,0.0
202201030305,,0.0
202201030315,,0.0
202201030325,,0.0
202201030335,,0.0
202201030345,113.0,0.9
202201030355,113.0,0.4
202201030415,,0.0
202201030425,,0.0
202201030435,,0.0
202201030445,,0.0
202201030455,,0.0
202201030505,,0.0
202201030515,,0.0
202201030535,225.0,0.9
202201030545,225.0,1.8
202201030555,225.0,1.8
202201030605,225.0,2.2
202201030615,248.0,2.2
202201030625,270.0,2.2
202201030635,270.0,1.8
202201030645,248.0,1.3
202201030655,248.0,1.8
202201030705,270.0,1.8
202201030715,248.0,1.3
202201030725,248.0,1.3
202201030735,270.0,1.3
202201030745,270.0,1.3
202201030755,270.0,0.9
202201030805,248.0,1.8
202201030815,248.0,2.7
202201030825,248.0,2.2
202201030835,270.0,1.3
202201030845,270.0,1.3
202201030855,270.0,1.3
202201030905,225.0,0.9
202201030915,248.0,1.3
202201030935,,0.0
202201030945,,0.0
202201030955,,0.0
202201031005,,0.0
202201031015,,0.0
202201031025,,0.0
202201031035,,0.0
202201031045,,0.0
202201031055,,0.0
202201031105,,0.0
202201031115,,0.0
202201031125,,0.0
202201031135,,0.0
202201031145,,0.0
202201031155,,0.0
202201031205,,0.0
202201031215,,0.0
202201031225,,0.0
202201031235,,0.0
202201031245,,0.0
202201031255,,0.0
202201031305,,0.0
202201031315,,0.0
202201031325,,0.0
202201031335,,0.0
202201031345,,0.0
202201031355,,0.0
202201031405,,0.0
202201031415,,0.0
202201031425,,0.0
202201031435,,0.0
202201031445,,0.0
202201031455,,0.0
202201031505,,0.0
202201031515,315.0,0.4
202201031525,,0.0
202201031535,,0.0
202201031545,,0.0
202201031555,0.0,0.4
202201031605,,0.0
202201031615,,0.0
202201031625,293.0,0.4
202201031635,,0.0
202201031645,,0.0
202201031655,0.0,0.4
202201031705,,0.0
202201031715,,0.0
202201031725,,0.0
202201031735,,0.0
202201031745,,0.0
202201031755,,0.0
202201031805,,0.0
202201031815,,0.0
202201031825,,0.0
202201031835,,0.0
202201031845,,0.0
202201031855,,0.0
202201031905,,0.0
202201031915,,0.0
202201031925,,0.0
202201031935,,0.0
202201031945,,0.0
202201031955,,0.0
202201032005,,0.0
202201032015,,0.0
202201032025,,0.0
202201032035,,0.0
202201032055,,0.0
202201032105,,0.0
202201032115,,0.0
202201032135,,0.0
202201032145,,0.0
202201032155,,0.0
202201032215,,0.0
202201032225,,0.0
202201032235,,0.0
202201032245,,0.0
202201032255,,0.0
202201032305,,0.0
202201032315,,0.0
202201032325,,0.0
202201032335,,0.0
202201032345,,0.0
202201032355,,0.0
202201040005,,0.0
202201040015,,0.0
202201040025,,0.0
202201040035,,0.0
202201040045,,0.0
202201040055,,0.0
202201040105,,0.0
202201040115,,0.0
202201040135,,0.0
202201040145,,0.0
202201040155,,0.0
202201040205,,0.0
202201040215,,0.0
202201040225,,0.0
202201040235,,0.0
202201040245,,0.0
202201040255,,0.0
202201040305,,0.0
202201040315,,0.0
202201040325,,0.0
202201040335,,0.0
202201040345,,0.0
