fold,best_epoch,val_accuracy,val_f1_score,val_loss
1,3,0.6173913043478261,0.6171948061399625,0.8494352300961813
2,2,0.4649122807017544,0.43207505829694665,0.9895065506299336
3,4,0.7105263157894737,0.7101341871424974,0.7818676431973776
