fold,best_epoch,val_accuracy,val_f1_score,val_loss
1,2,0.5478260869565217,0.5062623507226361,1.0112791697184245
2,4,0.6403508771929824,0.6363962957495729,0.826184277733167
3,6,0.7105263157894737,0.7056530214424951,0.8884566461046537
