fold,best_epoch,val_accuracy,val_f1_score,val_loss
1,15,0.6730769230769231,0.660009508047229,0.9002282619476318
2,15,0.5865384615384616,0.5843089935038415,0.9036221825159513
3,15,0.6116504854368932,0.6040247188812468,0.9191448046610906
