fold,best_epoch,val_accuracy,val_f1_score,val_loss
1,3,0.6730769230769231,0.674934282508716,0.8112264481874613
2,4,0.6634615384615384,0.6501059984895889,0.8445139022973868
3,3,0.6310679611650486,0.611255821296077,0.9234212728647085
