fold,best_epoch,val_accuracy,val_f1_score,val_loss
1,9,0.7872340425531915,0.7795811958624169,0.6866312598188719
2,9,0.8478260869565217,0.8494324266438208,0.6217282420645157
3,12,0.8043478260869565,0.8046366290538941,0.4317828205724557
