fold,best_epoch,val_accuracy,val_f1_score,val_loss
1,1,0.5391304347826087,0.48059557837474637,1.0212601582209269
2,4,0.5789473684210527,0.5321399343751049,0.8635638991991679
3,4,0.6403508771929824,0.6487272622924573,0.9302741626898448
