fold,best_epoch,val_accuracy,val_f1_score,val_loss
1,2,0.5339805825242718,0.4695197401717021,1.045359024634728
2,2,0.6442307692307693,0.5830089987357148,0.8983555115186251
3,1,0.49038461538461536,0.4706503685248624,0.9892156674311712
