fold,best_epoch,val_accuracy,val_f1_score,val_loss
1,15,0.6538461538461539,0.6147219534316308,0.8572732852055476
2,15,0.5480769230769231,0.5297413968503724,0.9397009794528668
3,15,0.6116504854368932,0.5675977363584445,0.9069301577714773
