fold,best_epoch,val_accuracy,val_f1_score,val_loss
1,8,0.6634615384615384,0.6569082894864487,0.7619142761597266
2,7,0.6153846153846154,0.6018273550349023,0.8349626247699444
3,8,0.6310679611650486,0.6147354597524636,0.860159878547375
